,location,total_cases,date
380,Oceania,56624.0,2021-01-19
381,Oceania,56624.0,2021-01-20
382,Oceania,56624.0,2021-01-21
383,Oceania,56624.0,2021-01-22
384,Oceania,56624.0,2021-01-23
385,Oceania,56998.0,2021-01-24
386,Oceania,56998.0,2021-01-25
387,Oceania,56998.0,2021-01-26
388,Oceania,56998.0,2021-01-27
389,Oceania,56998.0,2021-01-28
390,Oceania,56998.0,2021-01-29
391,Oceania,56998.0,2021-01-30
392,Oceania,57328.0,2021-01-31
393,Oceania,57328.0,2021-02-01
394,Oceania,57328.0,2021-02-02
395,Oceania,57328.0,2021-02-03
396,Oceania,57328.0,2021-02-04
397,Oceania,57328.0,2021-02-05
398,Oceania,57328.0,2021-02-06
399,Oceania,57603.0,2021-02-07
400,Oceania,57603.0,2021-02-08
401,Oceania,57603.0,2021-02-09
402,Oceania,57603.0,2021-02-10
403,Oceania,57603.0,2021-02-11
404,Oceania,57603.0,2021-02-12
405,Oceania,57603.0,2021-02-13
406,Oceania,57826.0,2021-02-14
407,Oceania,57826.0,2021-02-15
408,Oceania,57826.0,2021-02-16
409,Oceania,57826.0,2021-02-17
410,Oceania,57826.0,2021-02-18
411,Oceania,57826.0,2021-02-19
412,Oceania,57826.0,2021-02-20
413,Oceania,58128.0,2021-02-21
414,Oceania,58128.0,2021-02-22
415,Oceania,58128.0,2021-02-23
416,Oceania,58128.0,2021-02-24
417,Oceania,58128.0,2021-02-25
418,Oceania,58128.0,2021-02-26
419,Oceania,58128.0,2021-02-27
420,Oceania,58516.0,2021-02-28
421,Oceania,58516.0,2021-03-01
422,Oceania,58516.0,2021-03-02
423,Oceania,58516.0,2021-03-03
424,Oceania,58516.0,2021-03-04
425,Oceania,58516.0,2021-03-05
426,Oceania,58516.0,2021-03-06
427,Oceania,59067.0,2021-03-07
428,Oceania,59067.0,2021-03-08
429,Oceania,59067.0,2021-03-09
430,Oceania,59067.0,2021-03-10
431,Oceania,59067.0,2021-03-11
432,Oceania,59067.0,2021-03-12
433,Oceania,59067.0,2021-03-13
434,Oceania,60061.0,2021-03-14
435,Oceania,60061.0,2021-03-15
436,Oceania,60061.0,2021-03-16
437,Oceania,60061.0,2021-03-17
438,Oceania,60061.0,2021-03-18
439,Oceania,60061.0,2021-03-19
440,Oceania,60061.0,2021-03-20
441,Oceania,61700.0,2021-03-21
442,Oceania,61700.0,2021-03-22
443,Oceania,61700.0,2021-03-23
444,Oceania,61700.0,2021-03-24
445,Oceania,61700.0,2021-03-25
446,Oceania,61700.0,2021-03-26
